Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry
2064,173940,KR7173940008,에프엔씨엔터,KOSDAQ,중견기업부,2855,2,-90,-3.06,3070,3070,2810,6331,18349530,43946466840,15392808,KSQ,중견기업부,창작 및 예술관련 서비스업
2065,017180,KR7017180001,명문제약,KOSPI,,1289,1,22,1.74,1251,1292,1251,48215,61420352,43766002206,33953454,STK,,의약품 제조업
2066,090410,KR7090410002,덕신이피씨,KOSDAQ,우량기업부,946,1,46,5.11,958,958,921,69385,65266798,43595553870,46084095,KSQ,우량기업부,"구조용 금속제품, 탱크 및 증기발생기 제조업"
2067,465480,KR7465480002,인스피언,KOSDAQ,벤처기업부,4300,1,55,1.3,4245,4400,4215,13590,58504025,43592419600,10137772,KSQ,벤처기업부,소프트웨어 개발 및 공급업
2068,002290,KR7002290005,삼일기업공사,KOSDAQ,우량기업부,3515,1,100,2.93,3500,3545,3440,11080,38732250,43586000000,12400000,KSQ,우량기업부,건물 건설업
2069,105550,KR7105550008,엣지파운드리,KOSDAQ,중견기업부,554,1,10,1.84,552,571,531,126187,69411930,43382106254,78307051,KSQ,중견기업부,전자부품 제조업
2070,100660,KR7100660000,서암기계공업,KOSDAQ,중견기업부,3440,1,155,4.72,3350,3490,3350,22759,76681551,43344000000,12600000,KSQ,중견기업부,일반 목적용 기계 제조업
2071,093240,KR7093240000,형지엘리트,KOSPI,,705,1,19,2.77,705,720,690,353255,248086819,43280132595,61390259,STK,,봉제의복 제조업
2072,420570,KR7420570004,제이투케이바이오,KOSDAQ,벤처기업부,7390,1,40,0.54,7360,7640,7350,20027,149193890,43212899370,5847483,KSQ,벤처기업부,기타 화학제품 제조업
2073,025880,KR7025880006,케이씨피드,KOSDAQ,우량기업부,2585,1,80,3.19,2505,2600,2505,75214,193030200,43210492930,16715858,KSQ,우량기업부,동물용 사료 및 조제식품 제조업
2074,234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,2955,1,65,2.25,2930,2995,2900,19460,57651035,43147834380,14601636,KSQ,우량기업부,자동차 신품 부품 제조업
2075,0010V0,KR70010V0005,제이피아이헬스케어,KOSDAQ,벤처기업부,8430,1,340,4.2,8090,8450,8090,6241,52038610,43038522000,5105400,KSQ,벤처기업부,의료용 기기 제조업
2076,150900,KR7150900009,파수AI,KOSDAQ,벤처기업부,3660,1,170,4.87,3510,3715,3510,56328,203317630,42836354520,11703922,KSQ,벤처기업부,소프트웨어 개발 및 공급업
2077,114450,KR7114450000,그린생명과학,KOSDAQ,벤처기업부,2140,1,30,1.42,2140,2195,2110,99640,212802796,42800000000,20000000,KSQ,벤처기업부,기초 의약물질 제조업
2078,215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,2540,3,0,0.0,2540,2575,2470,22845,57710390,42747123040,16829576,KSQ,벤처기업부,자연과학 및 공학 연구개발업
2079,178780,KR7178780003,일월지엠엘,KOSDAQ,벤처기업부,2290,1,5,0.22,2265,2300,2230,8313,18850520,42683756550,18639195,KSQ,벤처기업부,상품 종합 도매업
2080,184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,2250,1,70,3.21,2210,2290,2170,167447,370611604,42497952750,18887979,KSQ,벤처기업부,소프트웨어 개발 및 공급업
2081,227950,KR7227950003,엔투텍,KOSDAQ,벤처기업부,1231,1,49,4.15,1182,1257,1162,122669,146692248,42479605279,34508209,KSQ,벤처기업부,특수 목적용 기계 제조업
2082,011230,KR7011230000,삼화전자,KOSPI,,2215,1,15,0.68,2300,2350,2200,334062,749892407,42452213775,19165785,STK,,영상 및 음향기기 제조업
2083,033540,KR7033540006,파라텍,KOSDAQ,중견기업부,812,1,53,6.98,753,824,753,156031,124806625,42424020772,52246331,KSQ,중견기업부,특수 목적용 기계 제조업
2084,250000,KR7250000007,보라티알,KOSDAQ,우량기업부,6280,1,140,2.28,6110,6280,6100,3580,22055900,42394603240,6750733,KSQ,우량기업부,음·식료품 및 담배 도매업
2085,261200,KR7261200000,덴티스,KOSDAQ,중견기업부,2665,1,80,3.09,2600,2695,2585,12529,32957425,42132850500,15809700,KSQ,중견기업부,의료용 기기 제조업
2086,122690,KR7122690001,서진오토모티브,KOSDAQ,중견기업부,1824,1,51,2.88,1800,1848,1785,18764,34010233,42096398784,23079166,KSQ,중견기업부,자동차 신품 부품 제조업
2087,450330,KR7450330006,하스,KOSDAQ,기술성장기업부,5140,1,185,3.73,5100,5150,5000,3839,19455990,42080373020,8186843,KSQ,기술성장기업부,의료용품 및 기타 의약 관련제품 제조업
2088,012280,KR7012280004,영화금속,KOSPI,,849,1,9,1.07,841,850,832,171727,144040931,42046304745,49524505,STK,,자동차 신품 부품 제조업
2089,263810,KR7263810004,상신전자,KOSDAQ,중견기업부,2640,1,5,0.19,2640,2690,2595,30581,80137645,42041538000,15924825,KSQ,중견기업부,전자부품 제조업
2090,140520,KR7140520008,대창스틸,KOSDAQ,중견기업부,1988,1,14,0.71,2020,2020,1982,19525,38865298,41965175084,21109243,KSQ,중견기업부,1차 철강 제조업
2091,458350,KR7458350006,에스팀,KOSDAQ,중견기업부,4815,1,205,4.45,4740,4855,4615,43579,207944767,41809608000,8683200,KSQ,중견기업부,기타 사업지원 서비스업
2092,355690,KR7355690009,에이텀,KOSDAQ,기술성장기업부,4435,2,-25,-0.56,4420,4590,4270,69318,303572379,41711086300,9404980,KSQ,기술성장기업부,전자부품 제조업
2093,224110,KR7224110007,에이텍모빌리티,KOSDAQ,벤처기업부,8200,1,20,0.24,8250,8280,8100,4336,35585010,41659165200,5080386,KSQ,벤처기업부,통신 및 방송 장비 제조업
2094,057540,KR7057540007,옴니시스템,KOSDAQ,중견기업부,701,1,75,11.98,648,750,648,429123,296950091,41635381868,59394268,KSQ,중견기업부,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
2095,035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,2785,1,105,3.92,2715,2805,2710,94692,261381720,41553146900,14920340,KSQ,벤처기업부,통신 및 방송 장비 제조업
2096,051490,KR7051490001,나라엠앤디,KOSDAQ,우량기업부,2925,1,155,5.6,2815,2940,2815,18458,53109605,41535000000,14200000,KSQ,우량기업부,특수 목적용 기계 제조업
2097,091590,KR7091590000,남화토건,KOSDAQ,중견기업부,3535,1,5,0.14,3685,3685,3495,18786,66407088,41500900000,11740000,KSQ,중견기업부,건물 건설업
2098,263770,KR7263770000,유에스티,KOSDAQ,우량기업부,1750,1,67,3.98,1686,1773,1686,17431,30264393,41475301000,23700172,KSQ,우량기업부,1차 철강 제조업
2099,019490,KR7019490002,엑시큐어하이트론,KOSPI,,541,0,0,0.0,0,0,0,0,0,41349858070,76432270,STK,,영상 및 음향기기 제조업
2100,376290,KR7376290003,씨유테크,KOSDAQ,벤처기업부,2340,1,40,1.74,2300,2390,2300,6583,15382795,41318550000,17657500,KSQ,벤처기업부,전자부품 제조업
2101,004410,KR7004410007,서울식품,KOSPI,,1047,1,30,2.95,1017,1057,1017,207278,214674369,41309398611,39455013,STK,,기타 식품 제조업
2102,452300,KR7452300007,캡스톤파트너스,KOSDAQ,중견기업부,2915,1,65,2.28,2865,2950,2800,49099,141767114,41304107075,14169505,KSQ,중견기업부,기타 금융업
2103,297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,1190,1,40,3.48,1169,1220,1167,61024,72756340,41199249420,34621218,KSQ,벤처기업부,통신 및 방송 장비 제조업
2104,026940,KR7026940007,부국철강,KOSPI,,2055,1,124,6.42,1950,2095,1950,231918,468326704,41100000000,20000000,STK,,1차 철강 제조업
2105,049830,KR7049830003,승일,KOSDAQ,관리종목(소속부없음),6700,1,50,0.75,6660,6700,6580,2680,17821290,41085150400,6132112,KSQ,관리종목(소속부없음),기타 금속 가공제품 제조업
2106,452160,KR7452160005,제이엔비,KOSDAQ,중견기업부,4270,1,340,8.65,3960,4355,3960,23111,97685775,41066840290,9617527,KSQ,중견기업부,특수 목적용 기계 제조업
2107,009140,KR7009140005,경인전자,KOSPI,,26100,2,-400,-1.51,26950,27300,25800,3496,91364250,40997801700,1570797,STK,,전자부품 제조업
2108,000215,KR7000211003,DL우,KOSPI,,24250,1,1450,6.36,23450,24250,22700,3551,83342775,40888288750,1686115,STK,,
2109,032960,KR7032960007,동일기연,KOSDAQ,관리종목(소속부없음),11620,1,840,7.79,10820,12490,10700,1550,17155260,40886073900,3518595,KSQ,관리종목(소속부없음),전자부품 제조업
2110,290120,KR7290120005,DH오토리드,KOSDAQ,중견기업부,2580,1,30,1.18,2550,2650,2550,9804,25272917,40828956660,15825177,KSQ,중견기업부,자동차 신품 부품 제조업
2111,133820,KR7133820001,화인베스틸,KOSPI,,1098,1,27,2.52,1078,1116,1078,32661,35744857,40751723196,37114502,STK,,1차 철강 제조업
2112,050860,KR7050860006,아세아텍,KOSDAQ,우량기업부,1811,1,45,2.55,1821,1834,1786,6560,11838298,40747500000,22500000,KSQ,우량기업부,특수 목적용 기계 제조업
2113,218150,KR7218150001,미래생명자원,KOSDAQ,벤처기업부,1988,1,58,3.01,1919,1988,1910,114182,221479578,40586614376,20415802,KSQ,벤처기업부,동물용 사료 및 조제식품 제조업
2114,072770,KR7072770001,멤레이비티,KOSDAQ,중견기업부,976,2,-4,-0.41,980,1000,955,36316,35378048,40515807648,41512098,KSQ,중견기업부,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
2115,089140,KR7089140008,넥스턴앤롤코리아,KOSDAQ,벤처기업부,2645,1,45,1.73,2690,2695,2595,67562,178636450,40511438930,15316234,KSQ,벤처기업부,특수 목적용 기계 제조업
2116,221980,KR7221980006,케이디켐,KOSDAQ,우량기업부,10030,1,30,0.3,10100,10300,10000,1816,18207020,40469044000,4034800,KSQ,우량기업부,기타 화학제품 제조업
2117,011300,KR7011300001,우성머티리얼스,KOSPI,,2550,1,55,2.2,2495,2615,2495,20678,52787120,40433771550,15856381,STK,,직물직조 및 직물제품 제조업
2118,017040,KR7017040007,광명전기,KOSPI,,932,0,0,0.0,0,0,0,0,0,40390657180,43337615,STK,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
2119,215090,KR7215090002,솔디펜스,KOSDAQ,벤처기업부,1744,2,-16,-0.91,1700,1801,1700,46232,80542052,40383472784,23155661,KSQ,벤처기업부,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
2120,069410,KR7069410009,엔텔스,KOSDAQ,벤처기업부,3930,1,75,1.95,3825,4000,3825,5503,21631665,40262158320,10244824,KSQ,벤처기업부,소프트웨어 개발 및 공급업
2121,237820,KR7237820006,플레이디,KOSDAQ,중견기업부,3130,1,75,2.45,3060,3145,3060,9656,30073057,40148948200,12827140,KSQ,중견기업부,광고업
2122,352700,KR7352700009,씨앤투스,KOSDAQ,벤처기업부,1526,1,14,0.93,1524,1528,1505,19221,29188917,40098547874,26276899,KSQ,벤처기업부,화학섬유 제조업
2123,008870,KR7008870008,금비,KOSPI,,40050,3,0,0.0,40600,40600,39900,496,19958100,40050000000,1000000,STK,,유리 및 유리제품 제조업
2124,033830,KR7033830001,티비씨,KOSDAQ,중견기업부,400,0,0,0.0,0,0,0,0,0,40000000000,100000000,KSQ,중견기업부,텔레비전 방송업
2125,239890,KR7239890007,피엔에이치테크,KOSDAQ,기술성장기업부,4020,1,210,5.51,3810,4055,3800,18883,73400520,39941735100,9935755,KSQ,기술성장기업부,기초 화학물질 제조업
2126,311390,KR7311390009,네오크레마,KOSDAQ,벤처기업부,3155,1,110,3.61,2995,3400,2995,22022,70308175,39922704295,12653789,KSQ,벤처기업부,기타 식품 제조업
2127,204020,KR7204020002,그리티,KOSDAQ,우량기업부,2050,1,15,0.74,2035,2105,2015,15684,32105240,39874205600,19450832,KSQ,우량기업부,봉제의복 제조업
2128,066900,KR7066900002,디에이피,KOSDAQ,관리종목(소속부없음),1752,2,-28,-1.57,1779,1779,1700,3710,6394520,39848369256,22744503,KSQ,관리종목(소속부없음),전자부품 제조업
2129,256150,KR7256150004,한독크린텍,KOSDAQ,벤처기업부,4745,1,20,0.42,4755,4755,4685,2749,12975065,39834275000,8395000,KSQ,벤처기업부,일반 목적용 기계 제조업
2130,123570,KR7123570004,이엠넷,KOSDAQ,중견기업부,1787,1,18,1.02,1754,1805,1754,7522,13331518,39807351386,22276078,KSQ,중견기업부,광고업
2131,044960,KR7044960003,이글벳,KOSDAQ,중견기업부,3140,1,75,2.45,3090,3150,3065,27593,85720065,39695512620,12641883,KSQ,중견기업부,기타 전문 도매업
2132,064090,KR7064090004,인크레더블버즈,KOSDAQ,관리종목(소속부없음),798,0,0,0.0,0,0,0,0,0,39694710510,49742745,KSQ,관리종목(소속부없음),상품 종합 도매업
2133,011420,KR7011420007,갤럭시아에스엠,KOSPI,,1438,1,69,5.04,1380,1440,1380,29879,42493951,39616388072,27549644,STK,,스포츠 서비스업
2134,043340,KR7043340009,에쎈테크,KOSDAQ,중견기업부,833,1,32,4.0,801,837,801,54164,44648354,39567500000,47500000,KSQ,중견기업부,일반 목적용 기계 제조업
2135,260660,KR7260660006,알리코제약,KOSDAQ,중견기업부,2580,1,80,3.2,2495,2645,2495,16826,43071610,39543714180,15327021,KSQ,중견기업부,의료용품 및 기타 의약 관련제품 제조업
2136,049800,KR7049800006,우진플라임,KOSPI,,1976,1,116,6.24,1900,1982,1900,25619,49566142,39520000000,20000000,STK,,특수 목적용 기계 제조업
2137,128540,KR7128540002,에코캡,KOSDAQ,우량기업부,1479,1,58,4.08,1421,1490,1403,64617,94370879,39475190340,26690460,KSQ,우량기업부,자동차 신품 부품 제조업
2138,220180,KR7220180004,핸디소프트,KOSDAQ,벤처기업부,1649,2,-21,-1.26,1679,1680,1607,5053,8395231,39461958458,23930842,KSQ,벤처기업부,소프트웨어 개발 및 공급업
2139,122350,KR7122350002,삼기,KOSDAQ,중견기업부,1027,1,23,2.29,993,1049,993,72126,73322501,39374592556,38339428,KSQ,중견기업부,자동차 신품 부품 제조업
2140,020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1023,1,28,2.81,1004,1049,1002,211540,217161289,39312780045,38428915,KSQ,중견기업부,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
2141,013000,KR7013000005,세우글로벌,KOSPI,,1369,1,43,3.24,1340,1379,1322,54779,74502008,39297187439,28705031,STK,,기타 전문 도매업
2142,127710,KR7127710002,아시아경제,KOSDAQ,중견기업부,892,2,-18,-1.98,908,918,879,15983,14334368,39291895320,44049210,KSQ,중견기업부,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
2143,332290,KR7332290006,누보,KOSDAQ,벤처기업부,982,1,13,1.34,976,994,957,84123,82321383,39186124728,39904404,KSQ,벤처기업부,"비료, 농약 및 살균, 살충제 제조업"
2144,206560,KR7206560005,덱스터,KOSDAQ,기술성장기업부,1542,1,61,4.12,1470,1550,1437,84315,126826187,39184896912,25411736,KSQ,기술성장기업부,"영화, 비디오물, 방송프로그램 제작 및 배급업"
2145,289220,KR7289220006,자이언트스텝,KOSDAQ,기술성장기업부,1752,1,3,0.17,1750,1804,1735,83233,146135189,39091011192,22312221,KSQ,기술성장기업부,"영화, 비디오물, 방송프로그램 제작 및 배급업"
2146,096630,KR7096630009,에스코넥,KOSDAQ,우량기업부,2450,1,90,3.81,2375,2480,2375,28292,69254240,38896991350,15876323,KSQ,우량기업부,통신 및 방송 장비 제조업
2147,200780,KR7200780005,비씨월드제약,KOSDAQ,중견기업부,3635,1,35,0.97,3605,3740,3600,7070,25661390,38769677735,10665661,KSQ,중견기업부,의약품 제조업
2148,198940,KR7198940009,한주라이트메탈,KOSDAQ,중견기업부,1989,1,49,2.53,1902,2090,1902,382261,759249967,38708901621,19461489,KSQ,중견기업부,1차 비철금속 제조업
2149,263700,KR7263700007,케어랩스,KOSDAQ,중견기업부,1992,1,92,4.84,1911,1995,1911,5672,11153494,38673086400,19414200,KSQ,중견기업부,광고업
2150,290090,KR7290090000,트윔,KOSDAQ,벤처기업부,5190,1,270,5.49,5000,5190,4960,3541,17858105,38616547920,7440568,KSQ,벤처기업부,소프트웨어 개발 및 공급업
2151,101240,KR7101240000,씨큐브,KOSDAQ,우량기업부,3400,1,85,2.56,3315,3420,3310,17894,60499370,38613976800,11357052,KSQ,우량기업부,기초 화학물질 제조업
2152,221840,KR7221840002,하이즈항공,KOSDAQ,중견기업부,2060,2,-20,-0.96,2060,2190,2015,20902,43253395,38523155660,18700561,KSQ,중견기업부,"항공기,우주선 및 부품 제조업"
2153,087600,KR7087600003,픽셀플러스,KOSDAQ,벤처기업부,4710,1,30,0.64,4645,4755,4510,11440,52655435,38464488180,8166558,KSQ,벤처기업부,전자부품 제조업
2154,086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,2410,1,65,2.77,2360,2415,2335,14471,34479925,38459375270,15958247,KSQ,벤처기업부,자연과학 및 공학 연구개발업
2155,258610,KR7258610005,케일럼,KOSDAQ,중견기업부,1049,1,43,4.27,1006,1065,1006,31944,33159899,38272831087,36485063,KSQ,중견기업부,"구조용 금속제품, 탱크 및 증기발생기 제조업"
2156,019770,KR7019770007,서연탑메탈,KOSDAQ,우량기업부,3285,2,-20,-0.61,3290,3325,3200,13860,45524535,38270250000,11650000,KSQ,우량기업부,특수 목적용 기계 제조업
2157,002880,KR7002880003,디와이에이,KOSPI,,818,1,22,2.76,789,838,789,109525,88852177,38261127910,46773995,STK,,자동차 신품 부품 제조업
2158,049470,KR7049470008,비트플래닛,KOSDAQ,중견기업부,1618,1,52,3.32,1553,1670,1553,20438,33133100,38095646582,23544899,KSQ,중견기업부,소프트웨어 개발 및 공급업
2159,340810,KR7340810001,시선AI,KOSDAQ,기술성장기업부,2785,1,165,6.3,2740,2950,2700,85320,240372667,38001258160,13644976,KSQ,기술성장기업부,소프트웨어 개발 및 공급업
2160,481850,KR7481850006,신한글로벌액티브리츠,KOSPI,,871,1,1,0.11,871,883,861,46398,40381276,37869045344,43477664,STK,,신탁업 및 집합투자업
2161,022220,KR7022220008,티케이지애강,KOSDAQ,중견기업부,731,1,19,2.67,706,731,685,22888,16343674,37861837249,51794579,KSQ,중견기업부,플라스틱제품 제조업
2162,064480,KR7064480007,브리지텍,KOSDAQ,벤처기업부,3165,1,100,3.26,3065,3225,3065,25383,79236400,37829662500,11952500,KSQ,벤처기업부,소프트웨어 개발 및 공급업
2163,089150,KR7089150007,케이씨티,KOSDAQ,벤처기업부,2205,1,100,4.75,2115,2230,2115,39159,85570795,37815750000,17150000,KSQ,벤처기업부,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
2164,134790,KR7134790005,시디즈,KOSPI,,18860,1,460,2.5,18420,18960,18380,856,15919830,37720000000,2000000,STK,,가구 제조업
2165,088340,KR7088340005,유라클,KOSDAQ,벤처기업부,8640,1,240,2.86,8420,8780,8420,12299,106181560,37708139520,4364368,KSQ,벤처기업부,소프트웨어 개발 및 공급업
2166,081580,KR7081580003,성우전자,KOSDAQ,중견기업부,2430,1,95,4.07,2385,2470,2360,74102,179578875,37684787490,15508143,KSQ,중견기업부,통신 및 방송 장비 제조업
2167,024120,KR7024120008,KB오토시스,KOSDAQ,중견기업부,3275,1,55,1.71,3220,3345,3215,8082,26261185,37662500000,11500000,KSQ,중견기업부,자동차 신품 부품 제조업
2168,464280,KR7464280007,티디에스팜,KOSDAQ,중견기업부,6800,1,430,6.75,6410,6860,6410,6754,45463810,37604000000,5530000,KSQ,중견기업부,의약품 제조업
2169,469750,KR7469750004,아이비젼웍스,KOSDAQ,벤처기업부,1091,2,-4,-0.37,1110,1150,1075,134081,147468790,37592020771,34456481,KSQ,벤처기업부,특수 목적용 기계 제조업
2170,003060,KR7003060001,에이프로젠바이오로직스,KOSPI,,2605,1,105,4.2,2500,2655,2500,28442,73893930,37544234270,14412374,STK,,의약품 제조업
2171,066360,KR7066360009,체리부로,KOSDAQ,우량기업부,782,2,-17,-2.13,806,806,762,355968,276163466,37498475730,47952015,KSQ,우량기업부,"도축, 육류 가공 및 저장 처리업"
2172,083550,KR7083550004,케이엠,KOSDAQ,중견기업부,2765,1,150,5.74,2620,2825,2620,9794,26852405,37482796225,13556165,KSQ,중견기업부,기타 섬유제품 제조업
2173,014570,KR7014570006,고려제약,KOSDAQ,중견기업부,3405,1,55,1.64,3350,3480,3330,6316,21416130,37455000000,11000000,KSQ,중견기업부,의약품 제조업
2174,219750,KR7219750007,한국비티비,KOSDAQ,중견기업부,571,0,0,0.0,0,0,0,0,0,37358751335,65426885,KSQ,중견기업부,의료용 기기 제조업
2175,007120,KR7007120009,미래아이앤지,KOSPI,,1292,1,51,4.11,1231,1325,1231,22844,28780314,37311161536,28878608,STK,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
2176,148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,2740,2,-20,-0.72,2760,2870,2660,34636,95782150,37293328960,13610704,KSQ,벤처기업부,전자부품 제조업
2177,335810,KR7335810008,프리시젼바이오,KOSDAQ,기술성장기업부,1698,1,39,2.35,1648,1827,1648,14384,24064333,37270261188,21949506,KSQ,기술성장기업부,의료용 기기 제조업
2178,047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,1494,2,-16,-1.06,1519,1580,1482,424485,649087640,37084608828,24822362,KSQ,중견기업부,소프트웨어 개발 및 공급업
2179,032790,KR7032790008,엠젠솔루션,KOSDAQ,벤처기업부,1444,1,40,2.85,1392,1460,1392,67395,96073642,37082073064,25680106,KSQ,벤처기업부,기계장비 및 관련 물품 도매업
2180,010640,KR7010640001,진양폴리,KOSPI,,2215,1,15,0.68,2200,2265,2100,165487,358307535,36990500000,16700000,STK,,플라스틱제품 제조업
2181,206400,KR7206400004,베노티앤알,KOSDAQ,중견기업부,986,2,-12,-1.2,961,1047,957,14914,14665406,36985015788,37510158,KSQ,중견기업부,실내건축 및 건축마무리 공사업
2182,364950,KR7364950006,에이아이코리아,KOSDAQ,벤처기업부,4450,1,225,5.33,4250,4490,4250,14404,63721655,36919180250,8296445,KSQ,벤처기업부,특수 목적용 기계 제조업
2183,000890,KR7000890004,보해양조,KOSPI,,1335,1,18,1.37,1324,1355,1300,35720,47510658,36878073375,27624025,STK,,알코올음료 제조업
2184,046310,KR7046310009,백금T&A,KOSDAQ,우량기업부,2245,1,50,2.28,2205,2245,2175,14185,31472950,36859849045,16418641,KSQ,우량기업부,통신 및 방송 장비 제조업
2185,023960,KR7023960008,에쓰씨엔지니어링,KOSPI,,968,1,24,2.54,944,979,944,39621,38045776,36818823800,38035975,STK,,토목 건설업
2186,057030,KR7057030009,YBM넷,KOSDAQ,중견기업부,2255,1,85,3.92,2155,2255,2155,20254,44785835,36785131735,16312697,KSQ,중견기업부,교육지원 서비스업
2187,084870,KR7084870005,TBH글로벌,KOSPI,,1797,2,-78,-4.16,1875,1875,1760,48406,86324234,36763486032,20458256,STK,,봉제의복 제조업
2188,005320,KR7005320007,온타이드,KOSPI,,1071,2,-39,-3.51,1087,1140,1060,220730,240729039,36615181995,34187845,STK,,생활용품 도매업
2189,050120,KR7050120005,ES큐브,KOSDAQ,중견기업부,2695,2,-410,-13.2,3025,3025,2560,23504,63856371,36555211770,13564086,KSQ,중견기업부,생활용품 도매업
2190,050110,KR7050110006,캠시스,KOSDAQ,중견기업부,1250,1,16,1.3,1235,1295,1235,53158,66746776,36531028750,29224823,KSQ,중견기업부,전자부품 제조업
2191,103840,KR7103840005,우양,KOSDAQ,중견기업부,2230,1,30,1.36,2200,2250,2190,28947,64036575,36497134440,16366428,KSQ,중견기업부,"과실, 채소 가공 및 저장 처리업"
2192,052600,KR7052600004,한네트,KOSDAQ,중견기업부,3155,1,75,2.44,3080,3160,3075,18227,56534216,36483473500,11563700,KSQ,중견기업부,전기 통신업
2193,186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,3335,2,-10,-0.3,3320,3380,3320,10061,33778035,36418826980,10920188,KSQ,벤처기업부,1차 비철금속 제조업
2194,119500,KR7119500007,포메탈,KOSDAQ,중견기업부,3060,1,110,3.73,2960,3100,2960,23670,71637395,36252529920,11847232,KSQ,중견기업부,기타 금속 가공제품 제조업
2195,475460,KR7475460002,미트박스,KOSDAQ,벤처기업부,6410,1,180,2.89,6470,6470,6200,4794,30501350,36194225250,5646525,KSQ,벤처기업부,기타 정보 서비스업
2196,145270,KR7145270005,케이탑리츠,KOSPI,,751,1,1,0.13,750,753,730,31824,23638425,36093641274,48060774,STK,,부동산 임대 및 공급업
2197,407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,2465,1,100,4.23,2370,2525,2370,41974,102871871,36074126310,14634534,KSQ,벤처기업부,가구 제조업
2198,014990,KR7014990006,인디에프,KOSPI,,480,0,0,0.0,0,0,0,0,0,36054237600,75112995,STK,,봉제의복 제조업
2199,160550,KR7160550000,NEW,KOSDAQ,중견기업부,1290,1,62,5.05,1230,1295,1228,31924,40763479,35998876740,27906106,KSQ,중견기업부,"영화, 비디오물, 방송프로그램 제작 및 배급업"
2200,284620,KR7284620002,카이노스메드,KOSDAQ,투자주의환기종목(소속부없음),1087,0,0,0.0,0,0,0,0,0,35965517911,33086953,KSQ,투자주의환기종목(소속부없음),자연과학 및 공학 연구개발업
2201,429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,5550,1,360,6.94,5380,5690,5340,102229,561202830,35793232050,6449231,KSQ,기술성장기업부,반도체 제조업
2202,388610,KR7388610008,지에프씨생명과학,KOSDAQ,기술성장기업부,6720,1,230,3.54,6560,6870,6550,5584,37575580,35786573760,5325383,KSQ,기술성장기업부,기타 화학제품 제조업
2203,337840,KR7337840003,유엑스엔,KONEX,일반기업부,7530,2,-50,-0.66,7600,7800,7200,249,1864310,35748946080,4747536,KNX,일반기업부,의료용 기기 제조업
2204,079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,4965,1,15,0.3,4950,4990,4900,12661,62700390,35748000000,7200000,KSQ,중견기업부,플라스틱제품 제조업
2205,068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,35720093048,45912716,KSQ,관리종목(소속부없음),전자부품 제조업
2206,011330,KR7011330008,유니켐,KOSPI,,396,0,0,0.0,0,0,0,0,0,35714383452,90187837,STK,,자동차 신품 부품 제조업
2207,199480,KR7199480005,뱅크웨어글로벌,KOSDAQ,기술성장기업부,3480,1,110,3.26,3380,3535,3365,24182,82745255,35484126240,10196588,KSQ,기술성장기업부,소프트웨어 개발 및 공급업
2208,340440,KR7340440007,세림B&G,KOSDAQ,벤처기업부,1250,1,2,0.16,1223,1266,1215,210561,259317934,35472955000,28378364,KSQ,벤처기업부,플라스틱제품 제조업
2209,203450,KR7203450002,유니온바이오메트릭스,KOSDAQ,벤처기업부,2515,1,30,1.21,2485,2600,2460,16947,42219105,35408702605,14079007,KSQ,벤처기업부,통신 및 방송 장비 제조업
2210,900300,HK0000312568,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),91,0,0,0.0,0,0,0,0,0,35399443716,389004876,KSQ,외국기업(소속부없음),기타 금융업
2211,071850,KR7071850002,캐스텍코리아,KOSDAQ,투자주의환기종목(소속부없음),1458,1,1,0.07,1466,1466,1385,14561,20784368,35372447604,24260938,KSQ,투자주의환기종목(소속부없음),자동차 신품 부품 제조업
2212,263050,KR7263050007,유틸렉스,KOSDAQ,관리종목(소속부없음),959,0,0,0.0,0,0,0,0,0,35324626904,36834856,KSQ,관리종목(소속부없음),기초 의약물질 제조업
